Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FLX,,,154.07000732421875,137,140,1031,8,125,2451,96.80000305175781,202,147,650,100,80,397,75,52,75,62,,,0,83.3499984741211,2516,95,5791,10,88,4330,80,189,80,599,,,0,100.94000244140625,621,127.94000244140625,1449,300,60.02000045776367,1536
FOD,,,163.94000244140625,200,999.989990234375,730,290,160,290,163.94000244140625,396,165,396,200,93.37000274658203,504,170.30999755859375,,,0,,,0,222,48,225,48,,,0,170.30999755859375,,,0,,,0,297.9700012207031,16,199,481,,,0
FSE,,,750000,,,0,1,500000,1,800000,,,0,,,0,427320.125,,,0,,,0,600000,1,580000,2,1,510000,11,427320.125,,,0,,,0,427320.125,1,745000,1,,,0
FUN,,,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0
GAL,57,,131.58999633789062,4,150,1507,13,81,499,74.98999786376953,63,77,8666,34,71.02999877929688,3439,80,,,0,,,0,93.69000244140625,78,120,2849,200,80,1228,57,86,80,186,,,0,74.19999694824219,69,98,3217,6,71,160
GC,,,147.22000122070312,10,170,444,,,0,210.97999572753906,36,200,227,72,126.38999938964844,102,153.66000366210938,,,0,,,0,198,98,198,670,50,101,56,153.66000366210938,,,0,,,0,175,50,199.99000549316406,70,,,0
GCH,,,19048.66015625,,,0,,,0,9000,,,0,,,0,19048.66015625,,,0,,,0,565,,,0,,,0,19048.66015625,,,0,,,0,7500,,,0,,,0
GEN,,,140000,1,170000,1,,,0,140000,1,140000,1,1,130000,1,239354.234375,,,0,,,0,140000,,,0,6,130000,6,239354.234375,,,0,,,0,140000,,,0,,,0
GIN,,,2479.6201171875,50,2950,218,,,0,3136.199951171875,16,3000,57,,,0,2500,,,0,,,0,3232.679931640625,,,0,1,2600.010009765625,572,2000,20,2000,40,,,0,3160.75,4,3699.89990234375,94,300,3000,326
GL,,,215.3000030517578,268,225,1135,30,200,180,208.49000549316406,22,218.08999633789062,1419,61,205,792,248.6999969482422,,,0,,,0,218.02999877929688,184,240,1692,25,210,565,248.6999969482422,26,320,26,,,0,226.07000732421875,11,230,1919,200,150,670
GNZ,,,40847.19140625,6,28000,6,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0,13000,,,0,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0
GRA,,,3000,,,0,,,0,2200,,,0,,,0,1401.739990234375,,,0,,,0,3000,10,2800,10,,,0,1401.739990234375,,,0,,,0,2960.419921875,,,0,100,2501,113
GRN,86,,163.8300018310547,88,160,2015,32,144,1924,109.81999969482422,95,114,617,18,91.01000213623047,965,120,32,120,32,,,0,149.4499969482422,168,174,1230,24,132.00999450683594,4102,110,258,110,646,,,0,105.16999816894531,300,109,3907,100,97,3136
GV,,,1200,2,1100,20,2,500,2,2000,,,0,,,0,1032.550048828125,,,0,,,0,1000,44,1000,78,,,0,1032.550048828125,,,0,,,0,1200,1,1200,9,,,0
H,50,,89.61000061035156,1283,90,19345,52,70,4902,92.56999969482422,737,94,7809,80,93,3228,90,,,0,,,0,100.25,1045,120,12708,40,97.0999984741211,5596,80,800,80,800,1090,70,1090,131,500,149,104655,1000,80.13999938964844,22026
H2O,,,35.56999969482422,1286,35,70838,100,31.030000686645508,118441,35.189998626708984,,,0,200,33,41804,10.010000228881836,33,10.010000228881836,33,,,0,29.389999389648438,600,31,25595,577,27.510000228881836,59265,38,350,38,1517,10000,21,10000,29.110000610351562,1450,29.989999771118164,11757,935,24.989999771118164,47226
HAB,,,60000,,,0,6,60000,6,38000,,,0,,,0,53978.7890625,,,0,,,0,40000,,,0,,,0,53978.7890625,,,0,,,0,45000,1,90000,1,,,0
HAL,75,,410.0199890136719,10,420,738,100,250,311,355.9100036621094,100,380,100,120,151,1430,102.86000061035156,,,0,,,0,283.57000732421875,1000,250,1485,30,127.01000213623047,2729,500,60,500,60,,,0,224.86000061035156,23,225,1424,127,200,1514
HCC,,,362.7799987792969,,,0,600,300,600,400,,,0,35,250,35,328.1400146484375,,,0,,,0,624,200,570,620,50,388.32000732421875,638,328.1400146484375,,,0,,,0,603.0599975585938,5,603.0599975585938,117,,,0
HCP,88,,142.85000610351562,43,160,1778,10,89,110,138.57000732421875,100,130,403,80,110.01000213623047,1905,149,,,0,,,0,166.14999389648438,1582,170,4949,100,131,2037,100,59,100,159,,,0,104.79000091552734,16,105,995,200,98,1115
HD,,,2613.889892578125,,,0,10,2800,220,2400,,,0,6,2500,36,1609.739990234375,,,0,,,0,2603.330078125,,,0,6,2800,241,1609.739990234375,,,0,,,0,1609.739990234375,,,0,,,0
HE,75,,107.16000366210938,333,170,1162,22,87,1382,125.88999938964844,966,133.3300018310547,1438,6,110.02999877929688,1314,121.20999908447266,,,0,,,0,77.47000122070312,265,80,4712,100,75,100,185,100,150,344,,,0,122.77999877929688,251,179.9199981689453,1801,150,100,459
HE3,,,393.20001220703125,,,0,5,246.91000366210938,721,226.77000427246094,122,240,801,20,165,1004,50000,,,0,,,0,229.07000732421875,4950,275,11450,10,251,1765,220,130,220,130,,,0,144.97999572753906,120,224.9499969482422,27075,72,136.00999450683594,1364
HER,,,1550,,,0,100,1250,126,951.0399780273438,,,0,3,951.0399780273438,220,1200.0899658203125,,,0,,,0,1443.1099853515625,,,0,100,1450,1034,1100,8,1100,48,,,0,1862.5400390625,5,2480,8,300,1301,706
HEX,,,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,100,21,100
HHP,,,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0
HMS,,,1959.719970703125,38,2050,38,50,1200.02001953125,393,1190.6199951171875,78,1400,238,100,1100,303,575,,,0,50,750,50,1212.4300537109375,10,1238,708,30,954,515,1000,15,1000,61,,,0,1203.8699951171875,34,1280,712,132,1000,511
HNZ,,,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0
HOG,,,3000,15,2500,92,,,0,4500,4,3899,35,,,0,3884.449951171875,,,0,,,0,6000,25,3900,25,,,0,3884.449951171875,,,0,,,0,3884.449951171875,,,0,,,0
HOP,,,1375.4599609375,,,0,100,1800,180,1000,,,0,1,1150,89,906.6699829101562,,,0,,,0,1999,4,4900,589,200,1530.02001953125,655,906.6699829101562,,,0,,,0,3285.06005859375,249,3000,249,50,1752,500
HPC,,,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,20000,1,20000,1,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0
HPR,,,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0
HSE,,,12724.6904296875,7,12800,191,10,5000,20,10247.3095703125,4,9900,14,20,5000,21,11000,1,9500,9,,,0,7503.490234375,84,8000,164,1,6950,130,6520.85986328125,,,0,30,5000,30,12500,35,12500,75,1,8200,32
HSS,,,2261.800048828125,31,2250,499,2,1850,220,1458.239990234375,28,1990,116,20,785,100,1000,,,0,,,0,1664.1600341796875,16,1800,202,2,1170,1197,1109.52001953125,20,2000,20,,,0,2000,3,2000,250,20,1800,701
HTE,,,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0
HYR,,,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0
I,,,464.6099853515625,142,470,2112,,,0,517.0399780273438,2,610,57,8,504,168,634.2899780273438,,,0,,,0,423.45001220703125,152,590,645,50,180,50,634.2899780273438,,,0,,,0,263.9200134277344,3,250,3709,20,80,20
IDC,20000,,20000,14,24000,26,10,20000.009765625,110,20000,,,0,100,20000,100,10433.23046875,,,0,,,0,20000,34,22000,34,100,20000,100,10433.23046875,,,0,,,0,20000,10,22000,10,100,20000,100
IMM,,,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0
IND,,,2400,2,2200,47,,,0,2700,5,3000,20,2,1500,26,2000.25,,,0,,,0,2161.860107421875,50,2250,100,5,1800,25,2000.25,,,0,,,0,2044.510009765625,49,2250,74,11,1750,11
INS,,,113.51000213623047,46422,115,46422,20,108,10170,132.58999633789062,488,144,11117,400,122.01000213623047,3851,9,,,0,,,0,132.77999877929688,1436,138,16601,200,92,1604,160,,,0,,,0,126.9000015258789,250,169.94000244140625,22612,600,110,812
JUI,,,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0
KOM,,,449.4599914550781,184,450,479,7,433.010009765625,1165,492.2300109863281,294,500,2590,120,454.5,1031,399.989990234375,297,445,307,,,0,724.0999755859375,2857,700,3094,100,505,2537,350,290,350,490,,,0,487.1400146484375,95,520,4691,2000,500,3308
KV,,,12657.75,1,20000,1,20,9000,20,10493.7900390625,,,0,,,0,13713.3798828125,,,0,,,0,12730.5595703125,5,16000,22,16,11500,88,13713.3798828125,,,0,,,0,13995,6,13500,18,,,0
LBH,,,2567.179931640625,2,2800,192,4,1525,42,2512.89990234375,25,2675,242,92,2400,141,2000,,,0,,,0,2644.5400390625,7,2984.699951171875,2409,24,2400,162,1900,39,1900,67,,,0,2793.7099609375,6,2898.89990234375,184,2,2500,47
LC,,,2400,115,2400,127,1,1900,118,1800,19,1800,43,3,1200,98,3206.679931640625,,,0,,,0,1500,9,4500,9,3,1234,141,3206.679931640625,,,0,,,0,4095,5,3500,53,100,500,100
LCB,,,400000,1,425000,1,,,0,400000,,,0,,,0,330863.5625,,,0,,,0,445000,1,450000,3,1,320000,1,330863.5625,,,0,,,0,330863.5625,,,0,,,0
LCR,,,1000,1,1000,3,,,0,1989.800048828125,1,1989.800048828125,4,,,0,2970,,,0,,,0,1800,10,1984,22,,,0,2970,,,0,,,0,2000,8,2000,24,,,0
LD,,,9000,4,9000,4,,,0,6000,5,10000,5,5,5000,5,5134.419921875,,,0,,,0,9000,46,9000,127,,,0,5134.419921875,,,0,,,0,5134.419921875,1,7500,8,,,0
LDE,,,5979.1298828125,9,6300,91,4,4000.010009765625,37,5374.68017578125,4,5750,183,1,4510,7,4200,,,0,,,0,4987.3701171875,10,5129,721,72,4502,322,4200,11,4200,11,40,3600,40,6385.7900390625,6,6599,152,4,4501,88
LDI,,,356.25,,,0,,,0,224.0399932861328,20,269,26,948,200,948,287.2099914550781,,,0,,,0,291.95001220703125,,,0,,,0,287.2099914550781,,,0,,,0,700,6,390,213,,,0
LES,,,800,72,800,150,10,750,10,1000,,,0,,,0,228.57000732421875,,,0,,,0,750,118,825,333,,,0,228.57000732421875,,,0,,,0,228.57000732421875,53,1000,53,,,0
LFE,,,197670.5,,,0,2,180000,4,156126.4375,,,0,1,200000,3,75567.2265625,,,0,,,0,233967.03125,2,250000,2,1,170000,23,75567.2265625,,,0,,,0,200000,1,500000,1,,,0
LFL,,,350000,,,0,,,0,350000,,,0,,,0,122737.671875,,,0,,,0,300000,,,0,1,300000,1,122737.671875,,,0,,,0,122737.671875,,,0,,,0
LFP,,,6000,,,0,,,0,3882.06005859375,,,0,9,2138.889892578125,9,7461.4599609375,,,0,,,0,5000,1,5000,14,,,0,7461.4599609375,,,0,,,0,7461.4599609375,,,0,,,0
LHP,,,2330.1201171875,40,2350,299,44,1800,44,1950,185,1950,185,,,0,1616.9200439453125,,,0,,,0,2000,237,2000,908,,,0,1500,12,1500,12,,,0,2310.340087890625,100,2250,100,,,0
LI,,,980.5,331,1150,2702,50,750,72,881,63,900,362,,,0,472.2900085449219,,,0,,,0,783.9199829101562,47,800,650,100,750,164,472.2900085449219,,,0,,,0,1000,,,0,,,0
LIO,,,340,218,350,218,200,255,421,250,,,0,100,210,200,19000,,,0,,,0,320.6700134277344,96,399,1903,100,160,600,68.56999969482422,,,0,,,0,475,,,0,80,214,196
LIS,250000,,450000,,,0,100,250000,100,350000,,,0,100,250000,100,257504.296875,,,0,,,0,257504.296875,,,0,100,250000,100,257504.296875,,,0,,,0,257504.296875,,,0,100,250000,100
LIT,,,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0
LOG,56000,,56000,8,57000,27,100,56000,100,57270.01953125,4,70000,4,100,56000,100,28263.599609375,,,0,,,0,56000,4,80000,4,100,56000,100,28263.599609375,,,0,,,0,56000,1,120000,1,100,56000,100
LSE,,,5490.830078125,13,6049,189,4,5500,41,5926.43017578125,12,6050,148,4,5500,39,4650,,,0,,,0,5005.740234375,29,5400,634,11,4400,260,6000,15,6000,15,36,4200,36,5747.18994140625,2,5898.89990234375,58,4,5001,83
LSL,,,200000,,,0,,,0,205256.8125,1,400000,1,,,0,205256.8125,,,0,,,0,300000,,,0,,,0,205256.8125,,,0,,,0,205256.8125,,,0,,,0
LST,34,,136.55999755859375,32,139,4453,25,119,3424,97.44999694824219,60,145,444,100,86,9623,41,,,0,24,41,24,141.52000427246094,37,149,1917,178,113.0199966430664,5184,75,8,75,41,620,70,959,191.86000061035156,47,244,367,200,140,4955
LTA,,,2735.169921875,52,2695,180,9,1515,37,2017.77001953125,8,2262,278,3,2000,111,1950,,,0,,,0,2219.510009765625,18,2230,1128,2,1800,190,2500,12,1900,28,,,0,2106.610107421875,2,2289.89990234375,136,8,1802,88
LU,,,60000,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0
MAG,87,,500,,,0,4,250,104,240,30,247.75,40,100,88,200,117.55000305175781,,,0,,,0,106.06999969482422,9,120,320,50,87.01000213623047,150,117.55000305175781,,,0,,,0,87,90,92.5,361,100,87,100
MAI,,,160.17999267578125,12,160,390,42,126,438,142.91000366210938,1,175,49,6,120,1335,171.1699981689453,,,0,,,0,164.47000122070312,579,168,2961,20,150,1506,110,30,110,145,,,0,120.8499984741211,101,120.8499984741211,2019,4,108,3725
MB,,,4500,1,5000,15,12,3800,22,4000,,,0,12,3800,23,3450.389892578125,,,0,,,0,4440.10009765625,7,4800,8,8,3800,8,3450.389892578125,,,0,,,0,6000,,,0,12,3800,12
MCB,,,349999,1,300000,1,,,0,250000,,,0,1,120000,1,167025.5625,,,0,,,0,285148.15625,1,320000,9,1,250000,1,167025.5625,,,0,,,0,167025.5625,,,0,,,0
MCG,12,36,29.6299991607666,568,30,12748,604,28,65906,27.5,752,29.889999389648438,21705,3050,24,14418,24.5,750,24.5,1332,302,15,984,27.739999771118164,2242,27,57407,43,26,11473,30,943,36,3219,70,30,71,35.22999954223633,839,34.9900016784668,2319,158,30,1659
MEA,,,4354.16015625,4,4450,79,10,3200.010009765625,188,3000,,,0,20,2500,40,1735.760009765625,,,0,,,0,4000,32,5500,50,92,4000,813,1735.760009765625,,,0,,,0,3600,6,3977.929931640625,132,20,3001,844
MED,,,1044.02001953125,181,1449,607,7,750,353,816.3099975585938,1529,849,1529,100,750,384,450,,,0,20,450,20,849.8099975585938,1,848,1365,56,675,256,570,26,850,26,,,0,833.72998046875,79,650,306,15,625,326
MFE,,,110000,4,110000,4,,,0,95000,10,100000,10,,,0,44024.19140625,,,0,,,0,91000,,,0,20,60000,20,44024.19140625,,,0,,,0,1,,,0,,,0
MFK,,,302,251,300,251,5,160,38,212.24000549316406,43,235,43,20,131,966,149.6999969482422,,,0,,,0,202,125,198,1242,50,150,1252,150,,,0,200,145,200,241.89999389648438,87,250,87,10,130.5,1072
MFL,,,150000,,,0,2,125000,2,120000,2,180000,2,,,0,61748.23046875,,,0,,,0,150000,,,0,1,150000,1,61748.23046875,,,0,,,0,61748.23046875,,,0,,,0
MG,,,75.93000030517578,100,77,12236,90,52,1689,39.86000061035156,593,40,11291,,,0,50,,,0,,,0,67.56999969482422,6,66.98999786376953,7519,80,47,1176,54.86000061035156,500,60,500,,,0,105.52999877929688,169,119.91000366210938,887,100,50.0099983215332,484
MGC,,,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,6740,15,6740,40,,,0,8591.9501953125,,,0,,,0,7776.919921875,,,0,,,0
MGS,,,171.64999389648438,66,169,2383,100,81,2362,90.2699966430664,90,107,1108,4,90,1424,41.13999938964844,,,0,,,0,73.54000091552734,117,80,1419,34,60,334,41.13999938964844,,,0,,,0,325,30,325,167,50,160,2240
MHL,,,2790,116,2790,383,100,2000,300,2229.530029296875,98,2350,235,16,1750,159,2351.52001953125,,,0,,,0,2062.919921875,32,2569,473,56,1900,56,2351.52001953125,,,0,,,0,3347.81005859375,3,3600,150,20,2200,37
MHP,,,2445.489990234375,,,0,50,2000,50,3000,4,3190,9,,,0,2118.949951171875,,,0,,,0,2750,9,3000,9,300,2600,300,2118.949951171875,,,0,,,0,2118.949951171875,,,0,,,0
MLI,,,10268.849609375,,,0,,,0,5000,10,20700,10,,,0,10268.849609375,,,0,,,0,12000,16,19500,16,,,0,10268.849609375,,,0,,,0,10268.849609375,,,0,,,0
MPC,,,1050,123,1040,260,,,0,1329.4100341796875,1,1475,66,,,0,661.4199829101562,,,0,,,0,998.4299926757812,8,995,260,,,0,661.4199829101562,,,0,,,0,1400,10,1400,50,,,0
MSL,,,95000,,,0,1,105000,3,50000,,,0,1,80000,2,83082.453125,,,0,,,0,80000,4,130000,20,1,85000,1,83082.453125,,,0,,,0,150000,,,0,,,0
MTC,,,452.94000244140625,,,0,,,0,300,5,300,55,,,0,452.94000244140625,,,0,,,0,1,,,0,,,0,452.94000244140625,,,0,,,0,500,,,0,,,0
MTP,,,1973.31005859375,,,0,20,1600,20,2699,16,2700,16,5,2100,275,1027.6199951171875,,,0,,,0,2000,,,0,20,2200,285,1027.6199951171875,,,0,,,0,2999.989990234375,,,0,5,2126,38
MUS,,,105,,,0,28,105,441,95,,,0,20,93.01000213623047,386,172.3000030517578,,,0,,,0,140,863,140,2863,20,115.01000213623047,1619,172.3000030517578,,,0,,,0,130,240,150,240,790,100.01000213623047,880
MWF,,,140,12,225,152,,,0,200,19,200,19,,,0,189.47000122070312,,,0,,,0,231.77000427246094,16,200,267,,,0,189.47000122070312,,,0,,,0,256.2099914550781,200,270,220,,,0
N,33,,78.66000366210938,2476,79,6180,1000,70.01000213623047,5729,65.13999938964844,200,79.9800033569336,12712,200,50.0099983215332,1592,66.12000274658203,,,0,,,0,77.30999755859375,6541,80,32755,400,75.0199966430664,8135,66.12000274658203,,,0,,,0,95.80999755859375,700,99,5033,20,80.02999877929688,3276
NA,25,,25,257,25.020000457763672,1052,100,25,100,25,1791,25.010000228881836,3604,100,25,100,1106.219970703125,,,0,,,0,25,25,25.010000228881836,4204,100,25,100,1,,,0,,,0,25.65999984741211,77,30,3189,100,25,100
NAB,,,117.05999755859375,20,180,20,2930,90,5760,175.99000549316406,46,175.99000549316406,776,19,80,2719,126.41999816894531,,,0,,,0,98.43000030517578,195,105,941,155,60,355,65,,,0,460,65,460,127.16000366210938,5,95,1114,200,70,290
NCS,,,20,348,24.899999618530273,4759,690,20,690,31.969999313354492,500,34,2411,8209,25,12135,16.979999542236328,,,0,,,0,29.760000228881836,50,33,26653,2749,25,3249,16.979999542236328,,,0,,,0,28,2,27.950000762939453,1352,45,20.350000381469727,45
NE,,,293.4599914550781,9,295,109,12,211.00999450683594,377,213.7100067138672,40,250,106,50,170,1150,300,,,0,,,0,292.7200012207031,80,335,1780,10,160,210,300,150,300,150,,,0,172.25999450683594,230,295,377,100,150,100
NF,,,5134.419921875,,,0,,,0,5134.419921875,10,10000,10,,,0,5134.419921875,,,0,,,0,5134.419921875,16,9750,16,,,0,5134.419921875,,,0,,,0,5134.419921875,,,0,,,0
NFI,,,10,6000,12,11300,,,0,9,1499,34.81999969482422,2699,1425,10,1425,6.179999828338623,,,0,,,0,7.489999771118164,2700,7.5,9656,5,2,5,6.179999828338623,,,0,,,0,8.5,40,8.5,630,,,0
NG,,,699.3400268554688,10,699,480,,,0,900,,,0,,,0,721.8099975585938,,,0,,,0,1757.68994140625,2,1748.72998046875,69,10,603.0599975585938,480,721.8099975585938,,,0,,,0,700,,,0,,,0
NL,,,3523.14990234375,16,3500,67,9,2500,119,1798.3800048828125,29,2220,52,10,1700.02001953125,106,2000,,,0,,,0,2649.64990234375,78,2800,457,86,2250,206,2400,26,2400,36,,,0,2420.8701171875,1,2500,174,2,2110.010009765625,30
NN,,,29444.419921875,,,0,,,0,30000,1,34000,4,,,0,29444.419921875,,,0,,,0,31900,1,31800,31,,,0,29444.419921875,,,0,,,0,29444.419921875,1,50000,1,,,0
NOZ,,,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0
NR,,,325.3999938964844,400,325,1050,,,0,250,4100,299,4100,650,150,650,199.5800018310547,,,0,,,0,347.6700134277344,,,0,,,0,199.5800018310547,,,0,,,0,274,50,350,50,,,0
NS,,,184.72999572753906,1386,198,3352,108,170,1252,161.86000061035156,151,168,1893,1500,151,8020,214.27000427246094,,,0,,,0,161.22999572753906,315,179,5553,200,130,2880,160,,,0,1000,160,1000,176.77000427246094,63,186,17979,20,150,1716
NST,,,2000,10,2000,28,,,0,1500,74,1800,100,,,0,1351.469970703125,,,0,,,0,2653.760009765625,103,3000,107,2,1700,26,1351.469970703125,,,0,,,0,1700,195,1999.9100341796875,279,4,1700,29
NUT,,,122.5199966430664,157,129,269,64,110,655,129.99000549316406,,,0,12,125,936,151.7100067138672,,,0,,,0,206.69000244140625,80,204,165,200,105.01000213623047,3967,151.7100067138672,,,0,24,90,24,98.44000244140625,142,115,593,400,100,2637
NV1,100000,,130000,3,130000,3,100,100000,100,94010.078125,,,0,100,100000,100,94010.078125,,,0,,,0,100000,,,0,100,100000,100,94010.078125,,,0,,,0,94010.078125,,,0,100,100000,100
NV2,,,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,,,0,150000,3,220000,3,100,150000,100,130882.6328125,,,0,,,0,130882.6328125,,,0,100,150000,100
O,32,,124.52999877929688,237,198.99000549316406,1002,58,90,4952,124.45999908447266,262,240,5719,200,76,5650,55,,,0,,,0,95.26000213623047,261,100,2631,15,93,1804,90,1302,90,1517,,,0,82.37000274658203,43,70,1562,50,66,3000
OFF,,,78,190,78,3552,40,60,320,60.599998474121094,200,65,5360,50,20,50,50.65999984741211,4,50,4,,,0,71.95999908447266,180,64,902,40,51,1840,50.65999984741211,1000,70,1500,,,0,86.2699966430664,140,85,9520,465,75,565
OLF,,,960.010009765625,72,600,72,,,0,1625,5,1625,5,,,0,960.010009765625,,,0,,,0,960.010009765625,24,1100,24,,,0,960.010009765625,,,0,,,0,1100,6,833.3800048828125,502,,,0
OS,,,40000,,,0,10,40000,10,30351.4609375,1,49000,4,,,0,30351.4609375,,,0,,,0,49889.71875,1,50000,36,,,0,30351.4609375,,,0,,,0,30351.4609375,,,0,,,0
OVE,,,81.98999786376953,2291,84.9800033569336,8250,25,73.5,1495,84.29000091552734,548,75,7767,40,72,3488,79,73,79,373,,,0,81.16999816894531,6,80.98999786376953,11166,10,70.01000213623047,11783,153,100,125,898,2,100,67,74.4800033569336,489,79.80000305175781,2416,362,69.01000213623047,6190
PCB,,,1200,,,0,,,0,1699.4000244140625,40,1800,96,40,1100.0400390625,90,807.0599975585938,,,0,,,0,2071.919921875,19,2900,25,40,1150.010009765625,107,807.0599975585938,,,0,,,0,2000,64,2500,74,10,1600,10
PDA,,,2212.929931640625,5,3300,582,40,750,40,3225.56005859375,27,3195,69,3,1800,43,1153.030029296875,,,0,5,3500,5,4081.02001953125,916,4000,938,1,3020,67,4000,28,4000,28,,,0,3492.989990234375,24,3870,74,10,3200,63
PE,,,6.139999866485596,200,6.199999809265137,40623,10962,5.099999904632568,125193,5.510000228881836,12799,5.900000095367432,226521,600,4.760000228881836,139291,4,100,6,100,,,0,5.289999961853027,50000,5.5,504228,3000,5.199999809265137,133449,5,6000,7,6000,2000,5,4000,5.630000114440918,1200,5.739999771118164,411232,2207,5.25,104019
PFE,,,377.7099914550781,20,633.3499755859375,309,80,300,80,400,20,1000,20,,,0,480.5400085449219,,,0,,,0,499.3399963378906,272,500,272,370,420,370,480.5400085449219,,,0,100,330,100,749,190,666.6599731445312,560,,,0
PG,,,27.1200008392334,2715,28.799999237060547,35811,40,24,36982,24.40999984741211,450,25.899999618530273,35311,4000,23.139999389648438,22469,25,,,0,,,0,27.149999618530273,3125,29.899999618530273,176410,50,27,144309,30,10000,30,11000,7429,27,7929,27.799999237060547,1900,28.979999542236328,38459,20,24.329999923706055,24886
PIB,,,1200,3,1200,3,,,0,300,,,0,,,0,596.8499755859375,,,0,,,0,600,,,0,,,0,596.8499755859375,,,0,,,0,1100,70,2200.219970703125,102,16,1100,16
PK,,,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,1500,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,120,1200,120,,,0
POW,4200,,4550,3,4550,235,100,4200,100,4700,2,6000,2,100,4300,229,2364.429931640625,,,0,,,0,4360.27978515625,,,0,9,4500,109,2364.429931640625,,,0,,,0,4491.97021484375,40,6000,40,13,4500,313
PPA,,,15,,,0,20,15,20,126.05999755859375,12,148,47,15,15,15,143.52999877929688,,,0,,,0,85.19999694824219,507,100,611,,,0,143.52999877929688,160,100,160,,,0,10,4,50,4,7,10,113
PSH,,,8000,12,7000,14,,,0,5000,4,10000,4,,,0,3839.050048828125,,,0,,,0,5000,2,8500,4,,,0,3839.050048828125,,,0,,,0,8250,2,8100,26,,,0
PSL,,,3638.889892578125,4,3950,52,12,3550,171,3031.89990234375,3,3148,46,69,3000,171,1700,,,0,,,0,3162.18994140625,10,4750,158,20,2000,32,1700,3,2500,3,,,0,3491.4599609375,3,2850,59,12,2400,134
PSM,,,1205,7,1205,150,16,901,107,1013.47998046875,10,1150,53,50,900,188,750,,,0,,,0,1965.989990234375,58,2423.080078125,58,9,967.5800170898438,125,1321.68994140625,,,0,,,0,1000,3,5000,3,25,1000,25
PSS,,,568,1,600,15,100,400,100,450,5,450,5,7,350,27,660.8400268554688,5,450,5,,,0,417.75,10,750,10,196,350,344,660.8400268554688,,,0,,,0,515.8599853515625,2,559.989990234375,94,33,300,63
