PlanetNaturalId,PlanetName,Category,WorkforceLevel,FeeAmount,FeeCurrency
EM-929b,EM-929b,AGRICULTURE,TECHNICIAN,0,ICA
EM-929b,EM-929b,FOOD_INDUSTRIES,ENGINEER,0,ICA
EM-929b,EM-929b,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EM-929b,EM-929b,FOOD_INDUSTRIES,SETTLER,0,ICA
EM-929b,EM-929b,ELECTRONICS,SCIENTIST,0,ICA
EM-929b,EM-929b,FUEL_REFINING,PIONEER,0,ICA
EM-929b,EM-929b,METALLURGY,PIONEER,0,ICA
EM-929b,EM-929b,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EM-929b,EM-929b,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EM-929b,EM-929b,CONSTRUCTION,SETTLER,0,ICA
EM-929b,EM-929b,CONSTRUCTION,ENGINEER,0,ICA
EM-929b,EM-929b,CONSTRUCTION,SCIENTIST,0,ICA
EM-929b,EM-929b,ELECTRONICS,PIONEER,0,ICA
EM-929b,EM-929b,ELECTRONICS,SETTLER,0,ICA
EM-929b,EM-929b,ELECTRONICS,TECHNICIAN,0,ICA
EM-929b,EM-929b,ELECTRONICS,ENGINEER,0,ICA
EW-238c,EW-238c,CONSTRUCTION,ENGINEER,0,ICA
EW-238c,EW-238c,AGRICULTURE,SETTLER,0,ICA
EW-238c,EW-238c,FUEL_REFINING,TECHNICIAN,0,ICA
EW-238c,EW-238c,FUEL_REFINING,ENGINEER,0,ICA
EW-238c,EW-238c,FUEL_REFINING,SCIENTIST,0,ICA
EW-238c,EW-238c,MANUFACTURING,PIONEER,0,ICA
EW-238c,EW-238c,CHEMISTRY,PIONEER,0,ICA
EW-238c,EW-238c,CHEMISTRY,SETTLER,0,ICA
EW-238c,EW-238c,CHEMISTRY,TECHNICIAN,0,ICA
EW-238c,EW-238c,CHEMISTRY,ENGINEER,0,ICA
EW-238c,EW-238c,CHEMISTRY,SCIENTIST,0,ICA
EW-238c,EW-238c,MANUFACTURING,SETTLER,0,ICA
EW-238c,EW-238c,MANUFACTURING,TECHNICIAN,0,ICA
EW-238c,EW-238c,MANUFACTURING,ENGINEER,0,ICA
EW-238c,EW-238c,MANUFACTURING,SCIENTIST,0,ICA
EW-238c,EW-238c,METALLURGY,SETTLER,0,ICA
EW-238c,EW-238c,FUEL_REFINING,SETTLER,0,ICA
EW-238c,EW-238c,METALLURGY,TECHNICIAN,0,ICA
EW-238c,EW-238c,METALLURGY,ENGINEER,0,ICA
EW-238c,EW-238c,METALLURGY,SCIENTIST,0,ICA
EW-238c,EW-238c,RESOURCE_EXTRACTION,PIONEER,0,ICA
EW-238c,EW-238c,RESOURCE_EXTRACTION,SETTLER,0,ICA
EW-238c,EW-238c,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EW-238c,EW-238c,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EW-238c,EW-238c,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EW-238c,EW-238c,METALLURGY,PIONEER,0,ICA
EW-238c,EW-238c,FUEL_REFINING,PIONEER,0,ICA
EW-238c,EW-238c,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EW-238c,EW-238c,FOOD_INDUSTRIES,ENGINEER,0,ICA
EW-238c,EW-238c,AGRICULTURE,TECHNICIAN,0,ICA
EW-238c,EW-238c,AGRICULTURE,ENGINEER,0,ICA
EW-238c,EW-238c,FOOD_INDUSTRIES,PIONEER,0,ICA
EW-238c,EW-238c,CONSTRUCTION,TECHNICIAN,0,ICA
EW-238c,EW-238c,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EW-238c,EW-238c,FOOD_INDUSTRIES,SETTLER,0,ICA
EW-238c,EW-238c,ELECTRONICS,SCIENTIST,0,ICA
EW-238c,EW-238c,ELECTRONICS,ENGINEER,0,ICA
EW-238c,EW-238c,ELECTRONICS,TECHNICIAN,0,ICA
EW-238c,EW-238c,ELECTRONICS,SETTLER,0,ICA
EW-238c,EW-238c,ELECTRONICS,PIONEER,0,ICA
EW-238c,EW-238c,CONSTRUCTION,SCIENTIST,0,ICA
EW-238c,EW-238c,AGRICULTURE,SCIENTIST,0,ICA
EW-238c,EW-238c,CONSTRUCTION,SETTLER,0,ICA
EW-238c,EW-238c,AGRICULTURE,PIONEER,0,ICA
EW-238c,EW-238c,CONSTRUCTION,PIONEER,0,ICA
EY-303h,EY-303h,AGRICULTURE,ENGINEER,0,ICA
EY-303h,EY-303h,CHEMISTRY,PIONEER,0,ICA
EY-303h,EY-303h,CHEMISTRY,SETTLER,0,ICA
EY-303h,EY-303h,CHEMISTRY,TECHNICIAN,0,ICA
EY-303h,EY-303h,CHEMISTRY,ENGINEER,0,ICA
EY-303h,EY-303h,CHEMISTRY,SCIENTIST,0,ICA
EY-303h,EY-303h,CONSTRUCTION,PIONEER,0,ICA
EY-303h,EY-303h,AGRICULTURE,PIONEER,0,ICA
EY-303h,EY-303h,CONSTRUCTION,SETTLER,0,ICA
EY-303h,EY-303h,CONSTRUCTION,ENGINEER,0,ICA
EY-303h,EY-303h,CONSTRUCTION,SCIENTIST,0,ICA
EY-303h,EY-303h,ELECTRONICS,PIONEER,0,ICA
EY-303h,EY-303h,ELECTRONICS,SETTLER,0,ICA
EY-303h,EY-303h,ELECTRONICS,TECHNICIAN,0,ICA
EY-303h,EY-303h,ELECTRONICS,ENGINEER,0,ICA
EY-303h,EY-303h,ELECTRONICS,SCIENTIST,0,ICA
EY-303h,EY-303h,FOOD_INDUSTRIES,SETTLER,0,ICA
EY-303h,EY-303h,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EY-303h,EY-303h,CONSTRUCTION,TECHNICIAN,0,ICA
EY-303h,EY-303h,FOOD_INDUSTRIES,PIONEER,0,ICA
EY-303h,EY-303h,AGRICULTURE,SETTLER,0,ICA
EY-303h,EY-303h,FUEL_REFINING,TECHNICIAN,0,ICA
EY-303h,EY-303h,FUEL_REFINING,ENGINEER,0,ICA
EY-303h,EY-303h,FUEL_REFINING,SCIENTIST,0,ICA
EY-303h,EY-303h,MANUFACTURING,PIONEER,0,ICA
EY-303h,EY-303h,MANUFACTURING,SETTLER,0,ICA
EY-303h,EY-303h,MANUFACTURING,TECHNICIAN,0,ICA
EY-303h,EY-303h,MANUFACTURING,ENGINEER,0,ICA
EY-303h,EY-303h,MANUFACTURING,SCIENTIST,0,ICA
EY-303h,EY-303h,METALLURGY,PIONEER,0,ICA
EY-303h,EY-303h,METALLURGY,SETTLER,0,ICA
EY-303h,EY-303h,METALLURGY,TECHNICIAN,0,ICA
EY-303h,EY-303h,METALLURGY,ENGINEER,0,ICA
EY-303h,EY-303h,METALLURGY,SCIENTIST,0,ICA
EY-303h,EY-303h,RESOURCE_EXTRACTION,PIONEER,0,ICA
EY-303h,EY-303h,RESOURCE_EXTRACTION,SETTLER,0,ICA
EY-303h,EY-303h,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EY-303h,EY-303h,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EY-303h,EY-303h,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EY-303h,EY-303h,FUEL_REFINING,SETTLER,0,ICA
EY-303h,EY-303h,FUEL_REFINING,PIONEER,0,ICA
EY-303h,EY-303h,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EY-303h,EY-303h,FOOD_INDUSTRIES,ENGINEER,0,ICA
EY-303h,EY-303h,AGRICULTURE,TECHNICIAN,0,ICA
EY-303h,EY-303h,AGRICULTURE,SCIENTIST,0,ICA
EY-847c,EY-847c,AGRICULTURE,ENGINEER,0,ICA
EY-847c,EY-847c,ELECTRONICS,SETTLER,0,ICA
EY-847c,EY-847c,ELECTRONICS,PIONEER,0,ICA
EY-847c,EY-847c,CONSTRUCTION,SCIENTIST,0,ICA
EY-847c,EY-847c,CONSTRUCTION,ENGINEER,0,ICA
EY-847c,EY-847c,CONSTRUCTION,SETTLER,0,ICA
EY-847c,EY-847c,AGRICULTURE,PIONEER,0,ICA
EY-847c,EY-847c,CONSTRUCTION,PIONEER,0,ICA
EY-847c,EY-847c,CHEMISTRY,SCIENTIST,0,ICA
EY-847c,EY-847c,CHEMISTRY,ENGINEER,0,ICA
EY-847c,EY-847c,CHEMISTRY,TECHNICIAN,0,ICA
EY-847c,EY-847c,CHEMISTRY,SETTLER,0,ICA
EY-847c,EY-847c,CHEMISTRY,PIONEER,0,ICA
EY-847c,EY-847c,MANUFACTURING,PIONEER,0,ICA
EY-847c,EY-847c,MANUFACTURING,SETTLER,0,ICA
EY-847c,EY-847c,MANUFACTURING,TECHNICIAN,0,ICA
EY-847c,EY-847c,MANUFACTURING,ENGINEER,0,ICA
EY-847c,EY-847c,MANUFACTURING,SCIENTIST,0,ICA
EY-847c,EY-847c,METALLURGY,PIONEER,0,ICA
EY-847c,EY-847c,METALLURGY,SETTLER,0,ICA
EY-847c,EY-847c,AGRICULTURE,SCIENTIST,0,ICA
EY-847c,EY-847c,AGRICULTURE,TECHNICIAN,0,ICA
EY-847c,EY-847c,FOOD_INDUSTRIES,ENGINEER,0,ICA
EY-847c,EY-847c,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EY-847c,EY-847c,FUEL_REFINING,PIONEER,0,ICA
EY-847c,EY-847c,FUEL_REFINING,SETTLER,0,ICA
EY-847c,EY-847c,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EY-847c,EY-847c,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EY-847c,EY-847c,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EY-847c,EY-847c,RESOURCE_EXTRACTION,SETTLER,0,ICA
EY-847c,EY-847c,RESOURCE_EXTRACTION,PIONEER,0,ICA
EY-847c,EY-847c,METALLURGY,SCIENTIST,0,ICA
EY-847c,EY-847c,FUEL_REFINING,SCIENTIST,0,ICA
EY-847c,EY-847c,FUEL_REFINING,ENGINEER,0,ICA
EY-847c,EY-847c,FUEL_REFINING,TECHNICIAN,0,ICA
EY-847c,EY-847c,AGRICULTURE,SETTLER,0,ICA
EY-847c,EY-847c,METALLURGY,ENGINEER,0,ICA
EY-847c,EY-847c,METALLURGY,TECHNICIAN,0,ICA
EY-847c,EY-847c,FOOD_INDUSTRIES,PIONEER,0,ICA
EY-847c,EY-847c,CONSTRUCTION,TECHNICIAN,0,ICA
EY-847c,EY-847c,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EY-847c,EY-847c,FOOD_INDUSTRIES,SETTLER,0,ICA
EY-847c,EY-847c,ELECTRONICS,SCIENTIST,0,ICA
EY-847c,EY-847c,ELECTRONICS,ENGINEER,0,ICA
EY-847c,EY-847c,ELECTRONICS,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,METALLURGY,ENGINEER,0,ICA
EZ-190a,EZ-190a,METALLURGY,SCIENTIST,0,ICA
EZ-190a,EZ-190a,AGRICULTURE,ENGINEER,0,ICA
EZ-190a,EZ-190a,RESOURCE_EXTRACTION,PIONEER,0,ICA
EZ-190a,EZ-190a,RESOURCE_EXTRACTION,SETTLER,0,ICA
EZ-190a,EZ-190a,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EZ-190a,EZ-190a,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EZ-190a,EZ-190a,METALLURGY,PIONEER,0,ICA
EZ-190a,EZ-190a,FUEL_REFINING,PIONEER,0,ICA
EZ-190a,EZ-190a,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EZ-190a,EZ-190a,AGRICULTURE,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,FOOD_INDUSTRIES,ENGINEER,0,ICA
EZ-190a,EZ-190a,AGRICULTURE,SCIENTIST,0,ICA
EZ-190a,EZ-190a,CHEMISTRY,PIONEER,0,ICA
EZ-190a,EZ-190a,CHEMISTRY,SETTLER,0,ICA
EZ-190a,EZ-190a,ELECTRONICS,SCIENTIST,0,ICA
EZ-190a,EZ-190a,MANUFACTURING,SCIENTIST,0,ICA
EZ-190a,EZ-190a,METALLURGY,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,FUEL_REFINING,SETTLER,0,ICA
EZ-190a,EZ-190a,MANUFACTURING,ENGINEER,0,ICA
EZ-190a,EZ-190a,MANUFACTURING,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,ELECTRONICS,ENGINEER,0,ICA
EZ-190a,EZ-190a,MANUFACTURING,SETTLER,0,ICA
EZ-190a,EZ-190a,MANUFACTURING,PIONEER,0,ICA
EZ-190a,EZ-190a,FUEL_REFINING,SCIENTIST,0,ICA
EZ-190a,EZ-190a,FUEL_REFINING,ENGINEER,0,ICA
EZ-190a,EZ-190a,FUEL_REFINING,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,AGRICULTURE,SETTLER,0,ICA
EZ-190a,EZ-190a,METALLURGY,SETTLER,0,ICA
EZ-190a,EZ-190a,FOOD_INDUSTRIES,PIONEER,0,ICA
EZ-190a,EZ-190a,CONSTRUCTION,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,FOOD_INDUSTRIES,SETTLER,0,ICA
EZ-190a,EZ-190a,CHEMISTRY,TECHNICIAN,0,ICA
EZ-190a,EZ-190a,CHEMISTRY,ENGINEER,0,ICA
EZ-190a,EZ-190a,CHEMISTRY,SCIENTIST,0,ICA
EZ-190a,EZ-190a,CONSTRUCTION,PIONEER,0,ICA
EZ-190a,EZ-190a,AGRICULTURE,PIONEER,0,ICA
EZ-190a,EZ-190a,CONSTRUCTION,SETTLER,0,ICA
EZ-190a,EZ-190a,CONSTRUCTION,ENGINEER,0,ICA
EZ-190a,EZ-190a,CONSTRUCTION,SCIENTIST,0,ICA
EZ-190a,EZ-190a,ELECTRONICS,PIONEER,0,ICA
EZ-190a,EZ-190a,ELECTRONICS,SETTLER,0,ICA
EZ-190a,EZ-190a,ELECTRONICS,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,ELECTRONICS,PIONEER,0,ICA
EZ-476b,Nova Unalaska,FOOD_INDUSTRIES,SETTLER,0,ICA
EZ-476b,Nova Unalaska,FUEL_REFINING,SETTLER,0,ICA
EZ-476b,Nova Unalaska,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,FOOD_INDUSTRIES,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,AGRICULTURE,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,FOOD_INDUSTRIES,PIONEER,0,ICA
EZ-476b,Nova Unalaska,ELECTRONICS,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,ELECTRONICS,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,ELECTRONICS,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,ELECTRONICS,SETTLER,0,ICA
EZ-476b,Nova Unalaska,CONSTRUCTION,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,CONSTRUCTION,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,CONSTRUCTION,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,CONSTRUCTION,SETTLER,0,ICA
EZ-476b,Nova Unalaska,CONSTRUCTION,PIONEER,0,ICA
EZ-476b,Nova Unalaska,CHEMISTRY,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,CHEMISTRY,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,CHEMISTRY,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,CHEMISTRY,SETTLER,0,ICA
EZ-476b,Nova Unalaska,FUEL_REFINING,PIONEER,0,ICA
EZ-476b,Nova Unalaska,FUEL_REFINING,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,AGRICULTURE,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,FUEL_REFINING,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,AGRICULTURE,PIONEER,0,ICA
EZ-476b,Nova Unalaska,AGRICULTURE,SETTLER,0,ICA
EZ-476b,Nova Unalaska,AGRICULTURE,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,RESOURCE_EXTRACTION,SETTLER,0,ICA
EZ-476b,Nova Unalaska,RESOURCE_EXTRACTION,PIONEER,0,ICA
EZ-476b,Nova Unalaska,METALLURGY,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,METALLURGY,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,METALLURGY,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,METALLURGY,SETTLER,0,ICA
EZ-476b,Nova Unalaska,METALLURGY,PIONEER,0,ICA
EZ-476b,Nova Unalaska,MANUFACTURING,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,MANUFACTURING,ENGINEER,0,ICA
EZ-476b,Nova Unalaska,MANUFACTURING,TECHNICIAN,0,ICA
EZ-476b,Nova Unalaska,MANUFACTURING,SETTLER,0,ICA
EZ-476b,Nova Unalaska,MANUFACTURING,PIONEER,0,ICA
EZ-476b,Nova Unalaska,FUEL_REFINING,SCIENTIST,0,ICA
EZ-476b,Nova Unalaska,CHEMISTRY,PIONEER,0,ICA
EZ-476d,EZ-476d,ELECTRONICS,SCIENTIST,0,ICA
EZ-476d,EZ-476d,FUEL_REFINING,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,FUEL_REFINING,SETTLER,0,ICA
EZ-476d,EZ-476d,AGRICULTURE,SETTLER,0,ICA
EZ-476d,EZ-476d,FUEL_REFINING,ENGINEER,0,ICA
EZ-476d,EZ-476d,FUEL_REFINING,SCIENTIST,0,ICA
EZ-476d,EZ-476d,MANUFACTURING,PIONEER,0,ICA
EZ-476d,EZ-476d,MANUFACTURING,SETTLER,0,ICA
EZ-476d,EZ-476d,MANUFACTURING,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,MANUFACTURING,ENGINEER,0,ICA
EZ-476d,EZ-476d,FUEL_REFINING,PIONEER,0,ICA
EZ-476d,EZ-476d,MANUFACTURING,SCIENTIST,0,ICA
EZ-476d,EZ-476d,METALLURGY,SETTLER,0,ICA
EZ-476d,EZ-476d,METALLURGY,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,METALLURGY,ENGINEER,0,ICA
EZ-476d,EZ-476d,METALLURGY,SCIENTIST,0,ICA
EZ-476d,EZ-476d,RESOURCE_EXTRACTION,PIONEER,0,ICA
EZ-476d,EZ-476d,RESOURCE_EXTRACTION,SETTLER,0,ICA
EZ-476d,EZ-476d,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EZ-476d,EZ-476d,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EZ-476d,EZ-476d,METALLURGY,PIONEER,0,ICA
EZ-476d,EZ-476d,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EZ-476d,EZ-476d,FOOD_INDUSTRIES,ENGINEER,0,ICA
EZ-476d,EZ-476d,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,AGRICULTURE,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,AGRICULTURE,ENGINEER,0,ICA
EZ-476d,EZ-476d,AGRICULTURE,SCIENTIST,0,ICA
EZ-476d,EZ-476d,CHEMISTRY,PIONEER,0,ICA
EZ-476d,EZ-476d,CHEMISTRY,SETTLER,0,ICA
EZ-476d,EZ-476d,CHEMISTRY,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,CHEMISTRY,ENGINEER,0,ICA
EZ-476d,EZ-476d,CHEMISTRY,SCIENTIST,0,ICA
EZ-476d,EZ-476d,CONSTRUCTION,PIONEER,0,ICA
EZ-476d,EZ-476d,CONSTRUCTION,SETTLER,0,ICA
EZ-476d,EZ-476d,CONSTRUCTION,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,CONSTRUCTION,ENGINEER,0,ICA
EZ-476d,EZ-476d,CONSTRUCTION,SCIENTIST,0,ICA
EZ-476d,EZ-476d,ELECTRONICS,PIONEER,0,ICA
EZ-476d,EZ-476d,ELECTRONICS,SETTLER,0,ICA
EZ-476d,EZ-476d,ELECTRONICS,TECHNICIAN,0,ICA
EZ-476d,EZ-476d,ELECTRONICS,ENGINEER,0,ICA
EZ-476d,EZ-476d,FOOD_INDUSTRIES,PIONEER,0,ICA
EZ-476d,EZ-476d,FOOD_INDUSTRIES,SETTLER,0,ICA
EZ-476d,EZ-476d,AGRICULTURE,PIONEER,0,ICA
EZ-476e,EZ-476e,AGRICULTURE,SETTLER,0,ICA
EZ-476e,EZ-476e,CHEMISTRY,PIONEER,0,ICA
EZ-476e,EZ-476e,CHEMISTRY,SETTLER,0,ICA
EZ-476e,EZ-476e,CHEMISTRY,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,ELECTRONICS,SCIENTIST,0,ICA
EZ-476e,EZ-476e,CONSTRUCTION,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,FOOD_INDUSTRIES,SETTLER,0,ICA
EZ-476e,EZ-476e,FOOD_INDUSTRIES,PIONEER,0,ICA
EZ-476e,EZ-476e,ELECTRONICS,ENGINEER,0,ICA
EZ-476e,EZ-476e,ELECTRONICS,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,ELECTRONICS,SETTLER,0,ICA
EZ-476e,EZ-476e,ELECTRONICS,PIONEER,0,ICA
EZ-476e,EZ-476e,CONSTRUCTION,SCIENTIST,0,ICA
EZ-476e,EZ-476e,CONSTRUCTION,ENGINEER,0,ICA
EZ-476e,EZ-476e,CONSTRUCTION,SETTLER,0,ICA
EZ-476e,EZ-476e,AGRICULTURE,PIONEER,0,ICA
EZ-476e,EZ-476e,CONSTRUCTION,PIONEER,0,ICA
EZ-476e,EZ-476e,CHEMISTRY,SCIENTIST,0,ICA
EZ-476e,EZ-476e,CHEMISTRY,ENGINEER,0,ICA
EZ-476e,EZ-476e,FUEL_REFINING,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,FUEL_REFINING,ENGINEER,0,ICA
EZ-476e,EZ-476e,FUEL_REFINING,SCIENTIST,0,ICA
EZ-476e,EZ-476e,MANUFACTURING,PIONEER,0,ICA
EZ-476e,EZ-476e,MANUFACTURING,SETTLER,0,ICA
EZ-476e,EZ-476e,MANUFACTURING,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,MANUFACTURING,ENGINEER,0,ICA
EZ-476e,EZ-476e,MANUFACTURING,SCIENTIST,0,ICA
EZ-476e,EZ-476e,METALLURGY,PIONEER,0,ICA
EZ-476e,EZ-476e,METALLURGY,SETTLER,0,ICA
EZ-476e,EZ-476e,METALLURGY,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,METALLURGY,ENGINEER,0,ICA
EZ-476e,EZ-476e,METALLURGY,SCIENTIST,0,ICA
EZ-476e,EZ-476e,RESOURCE_EXTRACTION,PIONEER,0,ICA
EZ-476e,EZ-476e,RESOURCE_EXTRACTION,SETTLER,0,ICA
EZ-476e,EZ-476e,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,RESOURCE_EXTRACTION,ENGINEER,0,ICA
EZ-476e,EZ-476e,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
EZ-476e,EZ-476e,FUEL_REFINING,SETTLER,0,ICA
EZ-476e,EZ-476e,FUEL_REFINING,PIONEER,0,ICA
EZ-476e,EZ-476e,FOOD_INDUSTRIES,SCIENTIST,0,ICA
EZ-476e,EZ-476e,FOOD_INDUSTRIES,ENGINEER,0,ICA
EZ-476e,EZ-476e,AGRICULTURE,TECHNICIAN,0,ICA
EZ-476e,EZ-476e,AGRICULTURE,ENGINEER,0,ICA
EZ-476e,EZ-476e,AGRICULTURE,SCIENTIST,0,ICA
FK-037f,FK-037f,CHEMISTRY,SCIENTIST,0,ICA
FK-037f,FK-037f,CHEMISTRY,ENGINEER,0,ICA
FK-037f,FK-037f,CHEMISTRY,TECHNICIAN,0,ICA
FK-037f,FK-037f,CHEMISTRY,SETTLER,0,ICA
FK-037f,FK-037f,CHEMISTRY,PIONEER,0,ICA
FK-037f,FK-037f,AGRICULTURE,SCIENTIST,0,ICA
FK-037f,FK-037f,METALLURGY,PIONEER,0,ICA
FK-037f,FK-037f,MANUFACTURING,SCIENTIST,0,ICA
FK-037f,FK-037f,MANUFACTURING,ENGINEER,0,ICA
FK-037f,FK-037f,MANUFACTURING,TECHNICIAN,0,ICA
FK-037f,FK-037f,MANUFACTURING,SETTLER,0,ICA
FK-037f,FK-037f,MANUFACTURING,PIONEER,0,ICA
FK-037f,FK-037f,FUEL_REFINING,SCIENTIST,0,ICA
FK-037f,FK-037f,AGRICULTURE,ENGINEER,0,ICA
FK-037f,FK-037f,AGRICULTURE,TECHNICIAN,0,ICA
FK-037f,FK-037f,FOOD_INDUSTRIES,ENGINEER,0,ICA
FK-037f,FK-037f,FOOD_INDUSTRIES,SCIENTIST,0,ICA
FK-037f,FK-037f,FUEL_REFINING,PIONEER,0,ICA
FK-037f,FK-037f,FUEL_REFINING,SETTLER,0,ICA
FK-037f,FK-037f,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
FK-037f,FK-037f,RESOURCE_EXTRACTION,ENGINEER,0,ICA
FK-037f,FK-037f,FUEL_REFINING,ENGINEER,0,ICA
FK-037f,FK-037f,FUEL_REFINING,TECHNICIAN,0,ICA
FK-037f,FK-037f,AGRICULTURE,SETTLER,0,ICA
FK-037f,FK-037f,METALLURGY,SETTLER,0,ICA
FK-037f,FK-037f,METALLURGY,TECHNICIAN,0,ICA
FK-037f,FK-037f,FOOD_INDUSTRIES,PIONEER,0,ICA
FK-037f,FK-037f,CONSTRUCTION,TECHNICIAN,0,ICA
FK-037f,FK-037f,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
FK-037f,FK-037f,FOOD_INDUSTRIES,SETTLER,0,ICA
FK-037f,FK-037f,ELECTRONICS,SCIENTIST,0,ICA
FK-037f,FK-037f,ELECTRONICS,ENGINEER,0,ICA
FK-037f,FK-037f,ELECTRONICS,TECHNICIAN,0,ICA
FK-037f,FK-037f,ELECTRONICS,SETTLER,0,ICA
FK-037f,FK-037f,ELECTRONICS,PIONEER,0,ICA
FK-037f,FK-037f,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
FK-037f,FK-037f,RESOURCE_EXTRACTION,SETTLER,0,ICA
FK-037f,FK-037f,RESOURCE_EXTRACTION,PIONEER,0,ICA
FK-037f,FK-037f,METALLURGY,SCIENTIST,0,ICA
FK-037f,FK-037f,METALLURGY,ENGINEER,0,ICA
FK-037f,FK-037f,CONSTRUCTION,SCIENTIST,0,ICA
FK-037f,FK-037f,CONSTRUCTION,ENGINEER,0,ICA
FK-037f,FK-037f,CONSTRUCTION,SETTLER,0,ICA
FK-037f,FK-037f,AGRICULTURE,PIONEER,0,ICA
FK-037f,FK-037f,CONSTRUCTION,PIONEER,0,ICA
FK-317d,FK-317d,AGRICULTURE,SETTLER,20,ICA
FK-317d,FK-317d,METALLURGY,ENGINEER,20,ICA
FK-317d,FK-317d,METALLURGY,SCIENTIST,20,ICA
FK-317d,FK-317d,RESOURCE_EXTRACTION,PIONEER,20,ICA
FK-317d,FK-317d,RESOURCE_EXTRACTION,SETTLER,20,ICA
